07-03-2025,"javascript, node.js, angular, google-oauth",I wanted to implement google oauth in my angular application
07-03-2025,"android, kotlin, sonarqube, code-coverage, kover",SonarQube code coverage - exclude code not files
07-03-2025,"database, ddl, clickhouse",The disk space is not reclaimed after executing DROP COLUMN on a clickhouse table
07-03-2025,"firebase, google-cloud-firestore",60 reading for a page reload on the firestore console [duplicate]
07-03-2025,"java, spring, junit, mockito",Unit testing using transaction template
07-03-2025,"azure, terraform, entra",Can data azuread_users accept null value?
07-03-2025,"r, terra",Math expression in terra legend title
07-03-2025,"angular, dom-events, google-chrome-devtools, mousewheel, google-chrome-console","Fix violation from the google chrome console, Angular 18"
07-03-2025,"python, html, csv, random",Scraping the correct postcodes data in python
07-03-2025,"c#, asp.net-core, http-redirect, url-rewrite-module",Redirect base url Azure websites to custom domain
07-03-2025,gjs,GIO Socket class
07-03-2025,"single-sign-on, fastapi, saml, uvicorn, starlette",FastAPI application redirect to HTTP and not HTTPS
07-03-2025,"freeradius, radius","How do I resolve the error ""eap: ERROR: EAP-Identity Unknown"" on freeradius with EAP-TEAP?"
07-03-2025,"oracle-cloud-infrastructure, teamspeak",Teamspeak AudioBot unable to play music using yt-dlp
07-03-2025,"slurm, snakemake, snakemake-slurm",Executing multiple instances of a snakemake rule in parallel on the same node using slurm executor
07-03-2025,"exception, stored-procedures, azure-sql-database, dotnetnuke, extended-sql","Stored procedures xp_dirtree, xp_fileexist, and xp_regread are not available on Azure SQL Server and getting server exceptions"
07-03-2025,"azure, sharepoint, microsoft-graph-api, odata",Filter by filename contains in SharePoint Graph API
07-03-2025,"gpu, nvidia, nvidia-smi, nvml",Is there any programmatically way to collect sm occupancy of nvidia-gpu in a dependent process?
07-03-2025,"typescript, nestjs, vitest",Nest.js + Vitest injection issue
07-03-2025,"blazor, blazor-server-side, .net-8.0, hot-reload",Blazor Hot Reload issue with .NET 8
07-03-2025,"pyspark, google-bigquery, google-cloud-storage",BigQuery-Spark Hybrid Query reader
07-03-2025,"java, spring-boot, maven","Java Springboot project compile fails with ""Fatal error compiling: invalid flag: --release"" on Maven. I have NOT set any flags"
07-03-2025,"java, mapstruct",Is it possible to implicitly map nested properties in MapStruct by convention to a flat property?
07-03-2025,"python, visual-studio-code, intellij-idea, airflow, remote-debugging",Remote Debugging from Windows 10 of Airflow-DAG-Python-Code running on RHEL 8 Linux box
07-03-2025,"c#, mudblazor",Mudblazor: Login dialog shows no controls
07-03-2025,python,Problem with print's end parameter in a loop [duplicate]
07-03-2025,"java, android, react-native, android-studio, gradle",RNGP - Autolinking: Could not parse autolinking config file:
07-03-2025,"outlook, office365",How to insert HTML code snippet into Outlook email
07-03-2025,"excel, function, find",How to use Countifs when a row of data is added to a specific range
07-03-2025,"javascript, html, razor",.NET MVC application scrolls back to the caller button. How to prevent it
08-03-2025,azure-devops,Azure DevOps Query - Active/New Parent where all children are Closed
08-03-2025,"reactjs, node.js, express, paypal, paypal-sandbox","PayPal API Error: ""The requested action could not be performed, semantically incorrect, or failed business validation"""
08-03-2025,"next.js, next.js15, storyblok",How to fix 'Component page doesn't exist.' in Storyblok and Next15 project
08-03-2025,"python, process, screen, gnu, pid",How to Properly Stop a GNU screen Session and Ensure All Running Processes Are Killed?
08-03-2025,"graph, google-colaboratory, neato",Is neato graph editable?
08-03-2025,"flutter, dart, datatable",Flutter DataTable2 - Expand/Collapse on clicking a row
08-03-2025,"javascript, css, reactjs, react-virtualized",How to virtualize rows inside an expandable panel in React Virtualized?
08-03-2025,"c-preprocessor, syntax-highlighting, neovim, treesitter","nvim treesitter highlight for ""#if...#elif...#endif"" preprocessors"
08-03-2025,"svg, imagemagick",.raw .heic from .svg with bash convert [closed]
08-03-2025,"php, visual-studio-code, mysqli, deprecated","is mysqli_driver() deprecated or not, DEVSENSE claims it is [duplicate]"
08-03-2025,"r, rcpp, devtools, testthat",How to unit test Rcpp function with R code and testthat within a package
08-03-2025,"mysql, performance, indexing, innodb",Mysql Query taking more time than expected
08-03-2025,python,WHY is there a TabError in Python?
08-03-2025,"lua, roblox",How to find the position of a player in roblox
08-03-2025,"r, ggplot2, plot, rstudio",How to Edit R Plots Interactively in RStudio? [closed]
08-03-2025,"c++, node.js, browser, electron, webgpu",WebGPU passing texture handle between C/C++ and browser
08-03-2025,"php, wordpress, elementor",Svg icons displaying in upload section but not working in preview and front
08-03-2025,"asp.net-core, file, static, devops, pipeline",Serve static files from outside wwwroot
08-03-2025,"javascript, jquery, autocomplete, algolia",Algolia Autocomplete Select List Event
08-03-2025,"java, uml, associations, aggregation, class-diagram","How to represent a Map<Enum, Class> relationship in a UML class diagram?"
08-03-2025,"matplotlib, tkinter, icons, window",matplotlib and tkinter window : change the icone in all windows
08-03-2025,"javascript, html, google-apps-script, google-forms, onsubmit",Google-Forms EventListener
08-03-2025,"mesh, godot, gdscript",Problem when generating a Goldberg sphere using godot
08-03-2025,ajax,How to keep bootstrap 5.3 offcanvas open on ajax refresh
08-03-2025,spring-kafka,How to avoid posting to dead letter topic on deserialization errors?
08-03-2025,"node.js, express, promise, bluebird",How to locate where UnhandledPromiseRejection is coming from? Already tried a few things
08-03-2025,"visual-studio, winforms, krypton-toolkit",Form automatically increasing its width in Visual Studio
08-03-2025,"node.js, express, multer, zod",Zod Schema Validation of FormData with multiple Files failing
08-03-2025,"python, algorithm, binary",How to count the first N natural numbers in binary?
08-03-2025,"npm, yarnpkg",Getting error: Cannot find module when trying to use yarn
08-03-2025,"javascript, resolution, google-earth-engine, temporal",8 day to daily temporal resolution in google earth engine
08-03-2025,".net, wpf",Awaiting Tasks without Async/Await while keeping the UI alive
08-03-2025,"google-chrome-extension, ublock-origin",How to block requests from a browser's chrome-extension without removing that extension?
08-03-2025,"r, dataframe, kableextra",Wrap text for collapse rows in KableExtra for a long table in R
08-03-2025,"c#, asp.net-core",How to use not equal to null for decimal column [closed]
08-03-2025,"postgresql, go, sql-delete, supabase",Unable to delete items using Supabase Go client
08-03-2025,"android, user-interface, mobile, pega",Pega Mobile App: Dynamically Controlling Footer Navigation Visibility on Initial Load
08-03-2025,"angular, typescript, angular-material",How to move projected content of a component into different place in DOM upon projection like in Angular Material MatTab
08-03-2025,"flutter, dart",Flutter Responsive Text
08-03-2025,"webview, maui",Full content is not showing on the UI with Webview
08-03-2025,"c#, unity-game-engine, virtual-reality, unity-xr",XR Socket Interactor issues
08-03-2025,"python, pug, pypugjs",How to create <div uk-grid></div> with pypugjs
08-03-2025,"sql, db2, identity",Restarting IDENTITY column after inserting data
08-03-2025,"typescript, types, type-safety, elysiajs","Is it possible to keep type safety in ElysiaJS when using seperate route files, espcially when using plugins(JWT)?"
08-03-2025,"android, android-notifications",How to format notification text in API 35?
08-03-2025,"php, composer-php",Impossible to install composer on windows 11 [duplicate]
08-03-2025,"google-api, youtube-api, google-oauth, youtube-data-api",Service Unavailable when authorize brand account of Youtube
08-03-2025,"c++, visual-c++, methods, lambda, default-parameters",Why can't I add default-argument to my lambda function parameters (or is there an alternative way to do it)?
08-03-2025,tsqlt,Why the framework cannot find my test case
08-03-2025,"jupyter-notebook, markdown, nbconvert",Getting colorfull Callouts when converting Jupyter Notebook with nbconvert to pdf
07-03-2025,"heroku, fastapi",FastAPI app on Heroku timing out after the third one
07-03-2025,"python, unicode, yql, linguistics, vespa",Vespa indexing anomaly on `exact`-indexed field with diacritical variants and non-latin Scripts
07-03-2025,"javascript, reactjs, typescript",Uncaught NotFoundError: Failed to execute 'removeChild' on 'Node': The node to be removed is not a child of this node. at removeChild
07-03-2025,"node.js, docker, nuxt.js, nuxt3.js",useRuntimeConfig().public.apiUrl becomes undefined on client-side navigation (Dockerized setup)
07-03-2025,"salesforce, grpc-web",Bidirectional communication using PubSub API in Salesforce
07-03-2025,"android, kotlin, build.gradle, kotlin-multiplatform, composable",Kotlin Multiplatform Library with compose UI elements used in androidMain
07-03-2025,cmd,"Why doesn't my system recognize commands after installing modules? (pyinstaller, auto-py-to-exe)"
07-03-2025,"docker, react-native, symfony, docker-compose, mercure",Mercure Hub CORS Issue: No 'Access-Control-Allow-Origin' Header in Response
07-03-2025,"dataweave, mulesoft, mule4",How to transform CSV input in a specific way based on number of characters of a line
07-03-2025,"javascript, next.js, tinacms",Use finafield helper in next.js server component
07-03-2025,react-native,"React Native ios build fails with ""'RNNAppDelegate.h' file not found"""
07-03-2025,"java, spring-boot, hibernate, h2",Hibernate (Hibernate-envers) creates for every entity a table with HTE_ prefix i do not understand why
07-03-2025,"spring-boot, spring-security, cors",Spring Boot 3 returns HTTP 403 for OPTIONS with not matching CORS Origin
07-03-2025,"java, generics",Java Generics Declaration Placement [closed]
07-03-2025,"php, css, wordpress, nginx, docker-compose","Wordpress stylesheet not loading, css styles not appearing, docker compose"
07-03-2025,"java, yaml, snakeyaml",Preserve the order of fields while writing YAML to file
07-03-2025,"c#, msbuild, clickonce, .net-8.0","dotnet publish requires ""Framework"" version of MSBuild?"
07-03-2025,"c#, mvvmcross, freeze, winui-3",Freeze in Winui3 application when left alone on RDP desktop
07-03-2025,"javascript, vue.js",How to check it and write parameter which can be null in 1 line of code?
07-03-2025,"ssl, dns, ssl-certificate, certbot, acme",Certbot ACME-challenge returning 400: unauthorized
07-03-2025,"python, flask, gunicorn, flask-socketio",Run a simple flask web socket on Render
07-03-2025,"javascript, three.js, shader, opacity, depth-testing",Three.js smooth particles opacity cut on depthTest
07-03-2025,"javascript, css, animation, swiper.js",Swiper wont be centered
07-03-2025,"javascript, vuejs3",Vue3 Display Slot Component on Root Level Component
07-03-2025,"python-3.x, wxpython, version",wxPython StaticBitmap behavior changed with/before version 4.2.2?
07-03-2025,"configuration, profile",Assistance making a QR code for a profile configuration for iPhone
07-03-2025,"azure, azure-devops, nuxt.js, azure-pipelines, nuxt3.js",How do I deploy a Nuxt 3 project from Azure repos using Azure pipelines?
07-03-2025,"flask, sqlalchemy, flask-sqlalchemy, multi-tenant",__bind_key__ is not updating
07-03-2025,"c, eclipse, eclipse-cdt",Eclipse C/C++ how to find variable belongs to which struct quickly
07-03-2025,"forms, magento, recaptcha",magento 2 existing forms recaptcha server side validartion
07-03-2025,"java, eclipse, maven, jvm, pom.xml",Renjin issue with Maven Project
07-03-2025,"excel, vba, offset",Offset an entire row with .End(xlUp) + offset + .value (in VBA)
07-03-2025,"r, dplyr",Enumerate events where n consecutive values are not NA [duplicate]
07-03-2025,"c#, .net, string, format",Is there a way to store a template of interpolated string in C#?
07-03-2025,"php, jwt, docusignapi","I am trying to connect to Docusign through my WebApp and my JWT is failing - ""kid"" invalid"
07-03-2025,"amazon-web-services, boto3, aws-iot-core, aws-session-manager","Error ""TargetNotConnected"" when attempting to start an SSM session with IoT device using boto3"
07-03-2025,"flutter, dart, padding, flutter-cupertino",Flutter : CupertinoSwitch padding
07-03-2025,"java, okhttp, feign, nlb",OkHttp client timeout does not work when using NLB (Network Load Balancer)
07-03-2025,"sql, join, common-table-expression",SQL CTE Joins are producing wrong table output for Count statement
07-03-2025,"flutter, riverpod",TextFormField in a ListViewBuilder With Riverpod
07-03-2025,"r, ggplot2, ggally",Show a legend for ggally with geom_hex function
07-03-2025,"confluence, confluence-rest-api",How to Fetch State Change Date and Updated By in Comala API?
07-03-2025,"sql, sql-server, t-sql","How to select all combinations of PersonID, TimetableID pairs from a time table"
07-03-2025,"image, email, svg, outlook, signature",Show SVG in Outlook signature
07-03-2025,"webrtc, webrtc-ice-exchange",WebRTC ICE Exchange is handled by SDP Signalling Server not STUN/TURN Server?
07-03-2025,"minizinc, gecode",How can I minimize the overlap with previous solutions when finding all solutions in minizinc
07-03-2025,"authentication, session, laravel-5, cookies, logout",laravel 5 when i auth::logout after logout it redirect to login page and then i refresh page 2 or 3 times it auto login why?
07-03-2025,"php, wordpress",How to get a value of post_meta table when running after_delete_post() in Wordpress?
07-03-2025,microsoft-graph-api,Microsoft Office 365 Management API
07-03-2025,"javascript, reactjs, node.js, npm, vite","When I try to run npm create vite@latest my-react-js-app -- --template react -y it says: npm warn Unknown cli config ""--template"""
07-03-2025,"sql, mysql",Finding parent records that has missing child records from a collection of children
07-03-2025,"javascript, typescript, testing, automated-tests, playwright",Playwright execute setup database with 2 devices
07-03-2025,"maven, plugins, proguard, obfuscation",Control the order of execution of maven plugin either via configuration or via a custom mojo plugin
07-03-2025,"mongodb, mongodb-query, data-modeling, database-performance",Is a localField $lookup faster than a pipeline?
07-03-2025,"android-mediaplayer, android-auto, android-media3",Media3 android auto closes now playing screen when stream changes
07-03-2025,"css, sass, vitest",How get styles in vitest
07-03-2025,"xaml, string-formatting",XAML String format causes type not found error but works
07-03-2025,"facebook, facebook-graph-api, instagram, instagram-api, instagram-graph-api",debug_token endpoint for 'Instagram API with Instagram Login' token?
07-03-2025,"reactjs, next.js, prisma, next-auth",I am facing a routing issue with my web application in NextJs Websites button and setting button doesn't work on the side bar
07-03-2025,"docker, dockerfile, apache2",How to properly set the ServerName in a Docker container [duplicate]
07-03-2025,"swift, swiftui, swiftui-windowgroup",Can I access window occlusionState in a SwiftUI app?
07-03-2025,"sql-server, t-sql, common-table-expression","For each day between and upper and lower id, add a row with the same info but only that day in the start/end columns"
07-03-2025,"r, data-structures, analysis","How can I structure my sapflow data to analyze using ""TREX"" package in R?"
07-03-2025,"android, gradle, compiler-errors, build.gradle",Android Gradle sync failed - Task failed with an exception.[Could not find md-toast-0.9.0.aar (com.valdesekamdem.library:md-toast:0.9.0).]
07-03-2025,"spring-boot, jakarta-migration","After upgrading to Spring Boot 3.0, still referring to javax.servlet"
07-03-2025,jasper-reports,How to pass value from subreport to upper band subreport in JasperReports
07-03-2025,"typescript, redux, react-redux, redux-toolkit, redux-persist",Property 'adminLogin' does not exist on type 'PersistPartial'
07-03-2025,"svg, two.js","Can i have a icons(SVG) , place over another Larger SVG image using Two.js"
07-03-2025,"c#, winforms, controls",Add label in run-time using Controls.Add() in a 'for' loop
07-03-2025,"azure-active-directory, azure-authentication",Unable to add additional claims in Token configuration Azure Authentication
07-03-2025,"google-play-console, google-play-internal-testing","""Send app for review"" is not enable In Google play store inspite of fill up all required information"
07-03-2025,"ios, swift, animation, swiftui",How to resolve SwiftUI animation conflicts
07-03-2025,github-actions,How to Automatically Update Qdrant Vector DB from a GitHub Repository Using GitHub Actions?
07-03-2025,"reactjs, node.js, codeigniter, session-variables","Sharing ci_session between two applications, one built with CodeIgniter and the other with React and Node.js"
07-03-2025,".net, maui, maui-community-toolkit",using Dynamic Resource to change tintcolor in .net maui
07-03-2025,kotlin,Is there a way to have structured data in data classes with anonymous classes?
07-03-2025,"ios, swift, xcode16",FirebaseCore.h or FoxitRDK/FSPDFObjC.h file not found after switching to .xcworkspace and using CocoaPods
07-03-2025,"visual-studio, visual-studio-2022, .http-files",How to store secure variable values in .http files in Visual Studio?
07-03-2025,"swift, datetime",Swift playgrounds: Date from DateComponents - 1 hour behind expected time [duplicate]
07-03-2025,"c#, asp.net, ocr, ironpdf",Getting the Table texts along with the Page Text
07-03-2025,"javascript, cors",What do i do im using cloudflare for my website and a cloudflare worker [duplicate]
07-03-2025,"google-api, token, access-token",Google Matrix API not authorized on this project with Token access key
07-03-2025,"azure-synapse, mount, read-csv, linked-service","Able to read FileInfo, but cannot read contents within the file: urlopen error [Errno 5] Input/output error"
07-03-2025,"verilog, electronic-signature, vlsi","What is the difference between $stop and $finish, in simulation? [duplicate]"
07-03-2025,"python, carousel, swipe, kivy-language",External button code to get carousel image attribute
07-03-2025,"azure, azure-web-app-service, vscode-extensions",Where is Files folder(which shows up in Azure Resources(App Services) in VS code extension) located in Kudu in App services?
07-03-2025,"react-native, expo, sentry",Sentry not uploading the sourcemaps automatically in expo react native
07-03-2025,"javascript, reactjs, react-native, expo",React Native Web custom dropdown issue
07-03-2025,"python, ansible, openstack, selinux","kolla-ansible bootstrapping error: ""module 'selinux' has no attribute 'selinux_getpolicytype'"""
07-03-2025,"java, web-services, jax-ws",Provider com.sun.xml.internal.ws.spi.ProviderImpl not found
07-03-2025,"html, selenium-webdriver, automation",Selenium Automation Problems
07-03-2025,"python, asynchronous, sqlalchemy, mocking, fastapi",AsyncMock not working when mocked using SQLAlchemy in FastAPI
07-03-2025,"javascript, comparison, object-comparison",How to filter array of objects with filter with dynamic properties count?
07-03-2025,"windows, powershell, duplicates",How to limit a search for duplicate file names (excluding extensions) to them to being within the same folder?
07-03-2025,"android, installation","MS Intune deployed apk apps not installing on OS 11 android devices but installs fine on OS 13, Anyone having the same issue?"
07-03-2025,"sql-server, angular, azure, asp.net-core, http-status-code-500","Http 500 error : ASP.NET Core, Angular SQL Server database"
07-03-2025,"python-3.x, tuples, typeerror",TypeError: unsupported operand type(s) for +: 'int' and 'str' for tuple containing only strings in Python
07-03-2025,"parallel-processing, subprocess, qsub",Pipeline stalls
07-03-2025,"r, openstreetmap, r-sf, osmdata",osmdata_sf returns failed to perform HTTP request curl::curl_fetch_memory() error in R?
07-03-2025,"javascript, reactjs, react-state, monaco-editor",Re-renders when clicking Copy Clipboard button
06-03-2025,"java, visual-studio-code, gradle",vscode Java NoSuchMethodError org.eclipse.jdt.internal.core.JavaProject.internalDefaultRootModules
06-03-2025,"java, azure-active-directory, chromium-embedded, jcef",Does the JCEF browser support conditional access and if it does how to enable it?
06-03-2025,powershell,How can I launch 2 PowerShell windows and then close just one specific one? [duplicate]
06-03-2025,"powerquery, sharepoint-list, datamart",Power BI Datamart - Power Query is fine but when exit Data Preview is not
06-03-2025,"c++, arrays",How to auto-deduce size but be explicit about type of std::array?
06-03-2025,"android, android-jetpack-compose, reactive-programming, kotlin-flow",Why is StateFlow collected and executed on the main thread without suspend functions?
06-03-2025,"javascript, iframe, calendar",Sync Google Calendar embedded with Google account
06-03-2025,"unity-game-engine, json.net",Best way to deserialize into updated data structure?
06-03-2025,"regression, glm, factors",Does anyone know how to help me sort the binary regression output
06-03-2025,"onnx, onnxruntime",previsions with a ONNX model in a C# console application with ML.NET
06-03-2025,"c#, string, string-formatting",Format number to a string such that spaces are inserted rather than 0s
06-03-2025,"javascript, reactjs",React Js fetch data from nested JSON API [closed]
06-03-2025,"visual-studio, asp.net-core",Unicode and ASCII may not be encoding correctly
06-03-2025,"tags, rtf, bi-publisher",Oracle BI Publisher RTF Template: Extract First column with Repeated corresponding column Details in Tabular Format
06-03-2025,"visual-studio-code, vscode-snippets",VScode snippets tab completions does not work after (beyond) some column numbers at current line
06-03-2025,"android-jetpack-compose, android-webview, android-jetpack, android-dark-theme, android-night-mode",Jetpack Compose: WebView Dark Mode?
06-03-2025,"docker-compose, playwright, percy",Why would Playwright / Percy be downloading the wrong architecture?
06-03-2025,select,Selecting Multiple Faces
06-03-2025,"python, selenium-webdriver",Selenium Handshake Failed (new version of Selenium)
06-03-2025,autohotkey,Using AutoHotKey to paste an image already in the clipboard
06-03-2025,"google-apps-script, google-slides",SlidesApp.openById function is not working even if I have OAuth scope for editing a Google Slide
06-03-2025,"typescript, amazon-web-services, aws-lambda, aws-cdk",Fetch ARN from new Lamda using CDK
06-03-2025,"blazor, blazor-server-side, mudblazor",Display validation message on a collection
06-03-2025,"python, machine-learning, snowflake-cloud-data-platform",Snowflake ML Registry for Model Explainability: `ValueError: Model type <class 'NoneType'> is not supported` when logging a Pipeline
06-03-2025,"symfony, debugging",Symfony Disable debug in dev same way as APP_DEBUG=0 but for one service
06-03-2025,"python, numpy, image-processing",Channel extraction and interpolation from sparse color image arrays
06-03-2025,"arrays, excel, indexing, match, aggregate",Aggregate/Match Conditions Based on Date Range
06-03-2025,"java, telegram-bot, liferay-7, liferay-ide",telegram bot on Liferay
06-03-2025,"java, wsdl",Problem trying to upgrade AXIS2 to CXF process for creating java objects from WSDL
06-03-2025,"python, scipy, regression, curve-fitting",Function with two variables - Polynomial fit Python
06-03-2025,"python, tkinter, checkbox, passwords","Tkinter, Click Box frame Changing colour when I click, and no ""cross"" appears"
06-03-2025,"python, numpy, opencv, image-processing, valueerror",ValueError: axes don't match array when trying to transpose
06-03-2025,"database, postgresql",Postgresql not letting partition a non Key column
06-03-2025,"c, optimization, malloc, dynamic-arrays, realloc",Is this truly best way to delete last element in C? [closed]
06-03-2025,mariadb,MariaDB - Insert between indices?
06-03-2025,"javascript, reactjs, react-native, websocket",React Native FlatList not rendering latest input message from the websocket
06-03-2025,"google-maps, google-cloud-platform, google-places-api","Google Places API (New) - ""REQUEST_DENIED"" When Fetching Reviews"
06-03-2025,git,"Equivalent of ""unshallow"" for a treeless/blobless clone"
06-03-2025,flutter,Unable to type German umlauts in Android Emulator [closed]
06-03-2025,"r, shiny, golem","Why is the output not showing in my nested module in a golem Shiny app, while the input works? [closed]"
06-03-2025,"bash, jmeter, load-testing",How to set Jmeter constant throughput timer to JMX XML as user input
06-03-2025,anylogic,"How to do loopings/loops in ""Delivery Fleet Optimization with GIS Tutorial"" video?"
06-03-2025,"javascript, audio, browser, audio-recording","Browser using JS to record audio, how to prevent recording all the system audio?"
06-03-2025,"docker, raspberry-pi, camera, ros2",using picamera on non Raspbian OS docker image
06-03-2025,"angular, server-side-rendering",Angular SSR Not Rendering inside Docker but Works Locally
06-03-2025,"python, encoding",Understanding snn coding (bindsnet)
06-03-2025,"2d, bin",Getting remainder of bin dimensions following 2D bin packing outcome
06-03-2025,"reactjs, coveo",React Coveo Search load facets not loading and remove initial call
06-03-2025,"javascript, ag-grid, streamlit",Accessing AGGrid checkbox selections when using GridUpdateMode.NO_UPDATE in streamlit-aggrid
06-03-2025,"vba, ms-access",VBA Code for getting opposite letter for each char in an input text using mapped table
08-03-2025,"google-workspace, google-tasks",How can I pull the task list from a google chat space?
08-03-2025,"azure, filter, azure-openai, openai-whisper, transcription",Is there a way to disable content filteration in Azure OpenAi or to process the prompt before using it
08-03-2025,"java, geotools, gpx",Can't corrently locate gpx hiking route on a map
08-03-2025,"php, symfony, api-platform",APIPlatform v2.7/3.0 - Custom Patch action - Wrong iri
08-03-2025,"r, ubuntu, glibc, libstdc++, readr","R Package Installation Failure on Pop!_OS 22.04: GLIBCXX/GLIBC Version Mismatch (readr, googlesheets4)"
08-03-2025,"python, selenium-webdriver, web-scraping",How can I scrape prices and titles of this website?
08-03-2025,"c#, asp.net-core, .net-core, chat, getstream-io",.NET Stream.IO Chat API - Channel not including Messages in response
08-03-2025,"java, android, sqliteopenhelper",updateList function is causing major error
08-03-2025,"sql, postgresql, go, sqlc",error parsing queries: no queries contained in paths ./db/queries
08-03-2025,"node.js, visual-studio-code, vscode-extensions, package.json, vscode-debugger","Error: ""There is no data provider registered that can provide view data"", while coding Visual Studio Code extension in debug mode"
08-03-2025,"ios, swift, firebase, firebase-storage, sandbox","Getting the ""Failed to issue sandbox extension"" error when uploading videos to Firebase"
08-03-2025,"arrays, c",Evaluating ((a + 2) + 3) [closed]
08-03-2025,"components, tailwind-css, sveltekit, tailwind-css-4",Tailwind 4 custom utilities and component style error
08-03-2025,"c, clang",Declaring/defining an unused variable changes the output from an unrelated variable
08-03-2025,"authentication, ldap, apex",Orace APEX Custom authentication
08-03-2025,"bash, alias, one-liner","Bash one-liner with renice in an alias, ; and & not helping"
08-03-2025,"processing, loadimage",strokeWeight not applied to PShape?
08-03-2025,"java, spring-security, spring-security-6",How to intervene in the method security evaluation of Spring Security 6?
08-03-2025,"reactjs, django, csrf, django-allauth, allauth",Getting 401 when attempting to signup or login in django allauth react-spa example
08-03-2025,"javascript, node.js, typescript, express, backend",Why are my global declarations in index.d.ts not being recognized in my TypeScript project?
08-03-2025,"reactjs, material-ui, toolpad",How to change mui toolpad collapse menu icon?
08-03-2025,"azure, maui, azure-application-insights",Application Insights TelemetryClient for .NET maui in offline mode results. Bug or by design?
08-03-2025,"swift, camera, avfoundation, avcapturesession, avcapturedevice",Camera preview not visible in view controller
08-03-2025,javascript,how to achieve following pattern with strings?
08-03-2025,"javascript, typescript, vite, yarn",Why can't I import @yaml-js/vite?
08-03-2025,"python, dask, dask-dataframe",How to deduplicate index of Dask dataframe?
08-03-2025,"mapbox, mapbox-ios","How does the ""all"" expression in Mapbox for Swift work?"
08-03-2025,"jquery, angular, typescript",Angular 19 + jquery integration
08-03-2025,"excel, datetime, excel-formula",Counting the number of times a date is entered but ignoring the time
08-03-2025,"c++, class, programming-languages, lexer","I'm creating a lexer in C++, but a method in the Lexer function doesn't do what I've expected"
08-03-2025,eclipse,How to disable auto import in Eclipse IDE?
08-03-2025,"maven, solr",maven rest api using solrsearch
08-03-2025,"javascript, reactjs",Does React enforces the same number and order of hooks across all instances of a component?
08-03-2025,"c#, sql, sql-server, winforms",Violation of PRIMARY KEY constraint 'PK__Utilizat__E7C4569277E40FC4'. Cannot insert duplicate key in object 'dbo.Utilizatori'
08-03-2025,"reactjs, typescript, tailwind-css, vite, tailwind-css-4",Is there a way to bypass this error and make pnpm dlx work with TailwindCSS?
08-03-2025,"typescript, generics",TypeScript narrow too much for a generic function [duplicate]
08-03-2025,"c#, .net, dialog, botframework, chatbot",How to link feedback to the response message in Teams Bot - Bot Framework SDK
08-03-2025,"java, selenium-webdriver",Selenium Web Driver (with Java) can not locate the iframe
08-03-2025,"typescript, express, nodemon, ts-node, typescript-declarations",Typescript type declaration .d.ts not working with nodemon(ts-node)
08-03-2025,maui,How do I use a custom font?
08-03-2025,python,Slow response from Python pushing data to BigQuery
08-03-2025,"qmake, compilation-database",Generate compilation database (compile_command.json) using `qmake` (not GUI)
08-03-2025,"machine-learning, huggingface, stable-diffusion",Deconstructiong the Stable Diffusion 3.5 pipeline
08-03-2025,"python, discord, pycord",My Discord py-cord interaction doesn't respond with a message
08-03-2025,"c++, std",std::get_time doesn't always give the same result
08-03-2025,"amazon-web-services, aws-lambda, aws-sam, aws-sam-cli",Can AWS SAM be used to develop and deploy Lambda authorizers?
08-03-2025,"typescript, gmail-api, google-workspace",How to setup Aurinko api for google email API
08-03-2025,"node.js, electron",Virtual microphone with node.js and Electron
08-03-2025,"c, aes, cryptojs, cbc-mode",Modify tiny-AES-c library to decrypt data encrypted with non-standard 128 byte AES key (CryptoJS's AES-CBC with keysize of 128 bytes)
08-03-2025,"html, content-security-policy",Seeking Alternatives to 'unsafe-inline' for Angular CSP Configuration
06-03-2025,"angular, proxy, vite, asp.net-core-8",ASP.NET Core 8 and Angular Vite Proxy Error: connect ECONNREFUSED 127.0.0.1:40443
06-03-2025,"reactjs, node.js, next.js","How simply call Init on Server launch in next.js (without express, pages-router)?"
06-03-2025,"python, python-docx",AttributeError: 'list' object has no attribute 'items'
06-03-2025,pyspark,changing json column into maptype in pyspark
06-03-2025,"ios, node.js, stripe-payments",Use the Stripe M2 reader to take the first payment for a subscription
06-03-2025,"typescript, shopify, shopify-app, remix.run","The shopify docs provide the mandated webhooks customers/request_data, customers/redact, and shop/redact. Cant find examples on how to build this"
06-03-2025,"java, spring, hibernate, tomcat","Hibernate 5 with Spring 6 ""Unable to construct current session context"""
06-03-2025,"javascript, github, web-testing, railway","Committing changes on GitHub will cause Railway to redeploy, won't update the final JS output in a private network"
06-03-2025,"html, css",How to apply aspect-ratio on flex item inside flexbox with dynamic height
06-03-2025,"python-3.x, docker, flask, docker-compose, mariadb",Can't connect Flask app to Mariadb in Docker container
06-03-2025,"c#, nuget-package, compiler-warnings, transitive-dependency, conflicting-libraries",How to force the newer NuGet package version when there's a version conflict due to transitive references
06-03-2025,"exchange-server, exchange-online",Running HCW and get the error HCW8001 Unable to determine the Tenant Routing Domain
06-03-2025,"r, shiny, dt","NA values in a non-editable date column in a datatable in a shiny app change to ""Invalid Date"" when clicked on"
06-03-2025,"html, css, ionic-framework",flexbox doesn't work correctly inside ion-content
06-03-2025,"azure, microsoft-entra-id, azure-rbac",Azure RBAC User Authentication
